RespId,educ,race,gender,income_cat,voter_category
474506,Some college,Black,Female,Less than $40k,sporadic
474507,College,White,Male,$75-125k,always
474508,Some college,White,Male,Less than $40k,always
474509,College,White,Male,$125k or more,always
474511,High school or less,Hispanic,Male,$40-75k,sporadic
474514,High school or less,Hispanic,Male,$40-75k,always
474515,College,White,Female,$75-125k,always
474520,Some college,White,Male,Less than $40k,rarely/never
474523,High school or less,Hispanic,Female,$75-125k,sporadic
474524,Some college,Hispanic,Female,$75-125k,always
474525,Some college,Hispanic,Female,Less than $40k,sporadic
474526,Some college,Black,Male,Less than $40k,sporadic
474527,College,White,Male,$75-125k,sporadic
484850,High school or less,White,Female,$40-75k,sporadic
474528,High school or less,Hispanic,Male,Less than $40k,sporadic
474529,High school or less,White,Female,$75-125k,always
474530,College,White,Male,$125k or more,sporadic
474532,High school or less,Hispanic,Female,$40-75k,sporadic
474533,High school or less,White,Male,Less than $40k,rarely/never
474535,High school or less,Hispanic,Male,$40-75k,sporadic
474536,Some college,White,Male,$40-75k,rarely/never
474537,Some college,Black,Male,Less than $40k,sporadic
474538,College,Hispanic,Male,$75-125k,sporadic
474539,Some college,Black,Male,$40-75k,always
484864,High school or less,Black,Male,Less than $40k,rarely/never
474541,High school or less,White,Female,$75-125k,rarely/never
484866,College,White,Male,$125k or more,always
474542,Some college,White,Male,$75-125k,rarely/never
474544,College,Hispanic,Female,$40-75k,sporadic
474545,College,White,Female,$125k or more,sporadic
474546,College,Other/Mixed,Female,$125k or more,sporadic
474547,College,Hispanic,Male,$40-75k,always
474548,College,Black,Male,$125k or more,always
474550,Some college,Black,Male,Less than $40k,always
474552,College,White,Female,$40-75k,always
474553,College,Black,Female,$40-75k,always
484880,High school or less,Other/Mixed,Female,$40-75k,rarely/never
474554,High school or less,White,Female,$75-125k,sporadic
474555,College,White,Female,$125k or more,sporadic
474556,Some college,Hispanic,Male,$125k or more,rarely/never
474557,High school or less,Other/Mixed,Female,$75-125k,always
474558,Some college,White,Female,$75-125k,sporadic
474559,High school or less,White,Female,Less than $40k,sporadic
474560,High school or less,White,Female,$75-125k,always
474561,Some college,Hispanic,Male,$40-75k,sporadic
474562,High school or less,White,Female,$40-75k,sporadic
474563,Some college,Black,Female,$40-75k,always
474564,High school or less,White,Male,$40-75k,sporadic
474565,College,Hispanic,Female,$75-125k,always
474566,College,Hispanic,Male,$125k or more,always
474567,High school or less,White,Male,$75-125k,sporadic
474568,College,White,Male,$40-75k,sporadic
474569,College,White,Male,$75-125k,always
474570,Some college,Hispanic,Female,Less than $40k,rarely/never
474571,Some college,Black,Female,Less than $40k,sporadic
474572,High school or less,White,Female,$75-125k,always
474573,Some college,White,Male,$40-75k,sporadic
474576,Some college,Black,Female,$75-125k,sporadic
474579,College,Black,Female,$125k or more,always
474580,Some college,White,Male,$40-75k,always
474583,College,White,Female,$40-75k,sporadic
474586,College,Hispanic,Male,$125k or more,sporadic
474587,High school or less,White,Female,Less than $40k,sporadic
474588,Some college,Black,Male,$40-75k,sporadic
474589,College,White,Male,$125k or more,always
474590,College,White,Female,$125k or more,always
474591,College,White,Male,$125k or more,sporadic
474592,Some college,White,Female,$125k or more,always
474593,College,Hispanic,Male,$125k or more,sporadic
474594,High school or less,White,Female,$75-125k,always
474595,College,White,Male,$125k or more,always
474596,College,Black,Male,$125k or more,sporadic
474600,College,White,Female,$40-75k,always
474601,College,White,Male,$75-125k,always
474603,High school or less,White,Female,Less than $40k,sporadic
474604,College,White,Male,$125k or more,sporadic
474605,Some college,White,Male,$125k or more,rarely/never
474606,College,White,Male,$125k or more,rarely/never
474607,High school or less,White,Male,$40-75k,sporadic
474612,Some college,White,Female,$40-75k,sporadic
474613,High school or less,White,Female,Less than $40k,always
474614,Some college,Black,Male,Less than $40k,sporadic
474615,College,White,Male,Less than $40k,always
474616,Some college,Black,Female,$40-75k,always
484944,College,White,Female,$125k or more,sporadic
474617,College,White,Female,Less than $40k,always
474618,College,White,Male,$125k or more,always
474619,College,White,Male,$125k or more,always
474620,College,White,Female,$125k or more,always
474621,Some college,White,Female,$40-75k,sporadic
474622,College,Other/Mixed,Male,$125k or more,always
474624,College,White,Female,$125k or more,rarely/never
484953,College,White,Male,Less than $40k,rarely/never
474625,College,Other/Mixed,Male,$125k or more,sporadic
474626,College,White,Male,$125k or more,sporadic
474627,Some college,White,Male,Less than $40k,sporadic
474629,Some college,Hispanic,Female,$40-75k,rarely/never
484959,College,Hispanic,Male,$125k or more,always
474631,Some college,White,Male,$75-125k,always
474632,High school or less,White,Male,Less than $40k,always
474633,College,White,Male,$125k or more,sporadic
474634,High school or less,White,Male,$75-125k,sporadic
474635,College,Black,Female,$75-125k,always
474636,High school or less,White,Male,$40-75k,sporadic
474637,Some college,White,Male,Less than $40k,always
474638,College,White,Female,$125k or more,always
474639,High school or less,White,Male,Less than $40k,sporadic
474640,College,White,Male,$125k or more,rarely/never
474641,College,White,Male,$75-125k,sporadic
474642,Some college,Hispanic,Male,$75-125k,always
474643,College,White,Female,$125k or more,always
474644,Some college,Hispanic,Male,$40-75k,sporadic
474646,High school or less,White,Female,Less than $40k,rarely/never
474647,College,Black,Male,$40-75k,always
484978,College,Black,Male,$75-125k,always
474648,High school or less,White,Female,$40-75k,always
474649,High school or less,Hispanic,Male,$40-75k,rarely/never
474650,High school or less,White,Female,Less than $40k,sporadic
474651,High school or less,White,Female,$125k or more,sporadic
474653,College,White,Female,$40-75k,sporadic
474654,Some college,White,Male,$75-125k,always
474655,High school or less,Hispanic,Female,Less than $40k,sporadic
474656,College,Hispanic,Female,$75-125k,rarely/never
474657,College,Other/Mixed,Male,$125k or more,sporadic
474658,High school or less,White,Female,Less than $40k,always
474660,High school or less,White,Male,$40-75k,rarely/never
474661,College,White,Female,$125k or more,sporadic
474663,College,Hispanic,Male,$40-75k,sporadic
474665,College,White,Female,$75-125k,always
474666,Some college,White,Male,$40-75k,always
474667,Some college,Hispanic,Female,$40-75k,rarely/never
474668,Some college,White,Male,$125k or more,sporadic
474670,College,Hispanic,Female,$125k or more,sporadic
474671,High school or less,White,Male,$75-125k,rarely/never
474672,High school or less,Hispanic,Male,Less than $40k,sporadic
474673,College,White,Female,$75-125k,sporadic
474674,College,White,Male,$75-125k,rarely/never
474676,Some college,Black,Female,Less than $40k,rarely/never
474677,High school or less,Black,Female,Less than $40k,rarely/never
474683,Some college,Other/Mixed,Female,$125k or more,rarely/never
474685,Some college,Hispanic,Male,$40-75k,rarely/never
485018,College,Hispanic,Female,$125k or more,sporadic
474687,High school or less,Hispanic,Female,Less than $40k,always
474688,Some college,White,Female,$40-75k,always
474689,Some college,White,Female,$75-125k,rarely/never
474690,Some college,White,Female,Less than $40k,rarely/never
474691,College,White,Male,$75-125k,sporadic
474692,High school or less,White,Female,$75-125k,rarely/never
474694,High school or less,White,Male,$75-125k,sporadic
474695,College,Black,Male,$75-125k,always
474697,High school or less,Hispanic,Female,Less than $40k,sporadic
474699,High school or less,White,Female,Less than $40k,rarely/never
474700,Some college,White,Female,$75-125k,always
474701,College,White,Male,Less than $40k,rarely/never
474702,College,White,Male,$75-125k,always
474703,Some college,White,Male,$40-75k,rarely/never
474704,College,White,Female,$40-75k,always
474705,College,Black,Female,$75-125k,always
474706,High school or less,White,Female,$125k or more,sporadic
474708,College,White,Female,Less than $40k,sporadic
474710,Some college,White,Male,$125k or more,always
474711,Some college,White,Female,$40-75k,sporadic
474712,Some college,Hispanic,Male,$40-75k,sporadic
474713,College,White,Female,$125k or more,sporadic
474714,Some college,White,Male,$125k or more,always
474716,Some college,Hispanic,Female,Less than $40k,sporadic
474717,High school or less,White,Female,Less than $40k,rarely/never
474718,College,White,Female,$75-125k,always
474719,College,Other/Mixed,Male,$125k or more,rarely/never
474721,College,Hispanic,Male,$40-75k,always
474722,Some college,Hispanic,Female,$75-125k,sporadic
474724,Some college,White,Male,$125k or more,rarely/never
474726,High school or less,White,Male,$75-125k,sporadic
474728,College,White,Male,$40-75k,rarely/never
474729,College,White,Female,$125k or more,sporadic
474730,High school or less,White,Female,$125k or more,always
485065,Some college,White,Female,Less than $40k,rarely/never
474731,High school or less,White,Male,$75-125k,rarely/never
474732,College,Hispanic,Male,$125k or more,sporadic
474733,Some college,White,Female,$125k or more,sporadic
474738,College,Black,Female,$40-75k,sporadic
474740,High school or less,White,Female,$40-75k,rarely/never
474741,Some college,White,Male,$125k or more,sporadic
474742,College,White,Male,$125k or more,sporadic
474745,Some college,Black,Male,$75-125k,sporadic
474746,College,White,Male,$40-75k,rarely/never
474747,College,Other/Mixed,Female,$40-75k,sporadic
474749,College,White,Female,$40-75k,always
474750,Some college,White,Female,$40-75k,sporadic
474751,High school or less,White,Female,$40-75k,rarely/never
474752,College,White,Male,$40-75k,sporadic
474753,Some college,White,Female,Less than $40k,sporadic
474754,High school or less,Hispanic,Female,Less than $40k,sporadic
474755,High school or less,White,Male,Less than $40k,rarely/never
474756,College,Hispanic,Female,$125k or more,rarely/never
474757,Some college,Black,Male,$75-125k,sporadic
474758,Some college,White,Male,$40-75k,sporadic
474760,College,White,Female,$75-125k,always
474761,High school or less,White,Female,$40-75k,sporadic
474762,Some college,White,Female,$125k or more,rarely/never
474763,High school or less,White,Male,$125k or more,sporadic
474764,Some college,White,Male,Less than $40k,sporadic
474766,Some college,Other/Mixed,Female,Less than $40k,rarely/never
485102,Some college,Hispanic,Male,$125k or more,sporadic
474767,College,White,Male,$125k or more,sporadic
485104,Some college,White,Male,$125k or more,always
474768,High school or less,White,Male,$40-75k,always
474769,High school or less,White,Male,Less than $40k,rarely/never
474770,College,Other/Mixed,Female,$125k or more,sporadic
474771,Some college,Black,Male,Less than $40k,rarely/never
485109,College,Hispanic,Female,$40-75k,rarely/never
485110,High school or less,White,Male,Less than $40k,rarely/never
474774,High school or less,White,Female,Less than $40k,rarely/never
474775,High school or less,Hispanic,Male,$40-75k,always
474776,College,Black,Male,$75-125k,sporadic
474779,College,White,Male,$125k or more,always
474780,Some college,White,Male,$40-75k,sporadic
474781,Some college,White,Female,Less than $40k,sporadic
485121,High school or less,Black,Female,$40-75k,rarely/never
